Timestamp,Category,Activity,Keystrokes,Gaze,Emotion,Eyes
153642819,Work,Google Chrome :: https://stackoverflow.com/questions/4265988/generate-random-numbers-with-a-given-numerical-distributio,4,2,6,True
153642820,Work,Atom,0,2,6,True
153642821,Work,Atom,0,0,6,True
153642822,Work,Atom,0,1,6,True
153642823,Work,Atom,0,2,6,True
153642824,Work,Atom,0,2,6,True
153642825,Work,Atom,0,2,6,True
153642825,Work,Atom,7,2,0,True
153642826,Work,Atom,1,1,6,True
153642827,Work,Atom,0,2,3,True
153642828,Work,Atom,2,2,6,True
153642829,Work,Atom,5,0,6,True
153642830,Work,Atom,6,2,6,True
153642831,Work,Atom,5,2,6,True
153642832,Miscellaneous,Google Chrome :: https://www.google.com.sg/search?rlz=1C5CHFA_enSG730SG730&ei=MAWUW6T_F8WNvQSj1rjAAw&q=random+with+probability+python&oq=random+with+pro&gs_l=psy-ab.3.0.0i20i263k1j0l4j0i22i30k1l5.847090.849380.0.850340.15.14.0.1.1.0.86.794.14.14.0....0...1c.1.64.psy-ab..0.15.789...35i39k1j0i67k1j0i131k1.0.8G10ui7OvG,3,2,6,True
153642833,Miscellaneous,Google Chrome :: https://www.google.com.sg/search?rlz=1C5CHFA_enSG730SG730&ei=mwiUW9ixF8KAvgSm6a7QDw&q=random+50%2F50+python&oq=random+50&gs_l=psy-ab.3.0.0i20i263k1l2j0l8.175.2697.0.4307.9.8.0.0.0.0.304.1116.0j2j2j1.5.0....0...1c.1.64.psy-ab..4.5.1112...35i39k1j0i67k1j0i131i67k1.0.1x4w_Kal1v,7,2,6,False
153642834,Work,Google Chrome :: https://stackoverflow.com/questions/591253/when-using-random-which-form-returns-an-equal-50-chanc,0,2,6,True
153642835,Work,Google Chrome :: https://stackoverflow.com/questions/591253/when-using-random-which-form-returns-an-equal-50-chanc,0,2,6,False
153642836,Work,Atom,6,2,6,True
153642836,Work,Atom,2,2,6,True
153642837,Work,Atom,5,2,6,True
153642838,Work,Atom,3,2,6,True
153642839,Work,Atom,7,0,6,False
153642840,Work,Atom,1,1,6,True
153642841,Work,Atom,2,2,3,True
153642842,Work,Atom,5,0,6,True
153642843,Work,Atom,0,2,6,True
153642844,Work,Atom,0,1,4,True
153642845,Work,Atom,0,2,3,False
153642846,Work,Atom,0,1,6,True
153642846,Work,Atom,0,2,6,True
153642847,Work,Atom,0,2,6,True
153642848,Work,Atom,0,0,6,False
153642849,Work,Atom,0,2,6,True
153642850,Work,Atom,0,2,6,True
153642851,Work,Atom,0,2,6,True
153642852,Work,Atom,0,2,6,True
153642853,Work,Atom,0,2,6,True
153642854,Work,Atom,2,2,6,True
153642855,Work,Atom,0,2,6,True
153642856,Work,Atom,2,1,6,False
153642857,Work,Atom,7,2,6,True
153642857,Work,Atom,2,1,6,True
153642858,Work,Atom,4,2,6,True
153642859,Work,Atom,2,2,6,False
153642860,Work,Atom,2,2,6,True
153642861,Work,Atom,5,2,6,True
153642862,Work,Atom,3,2,6,True
153642863,Work,Atom,0,2,6,True
153642864,Work,Atom,6,0,6,True
153642865,Work,Atom,4,2,6,True
153642866,Work,Atom,2,2,6,False
153642867,Work,Atom,5,2,6,True
153642868,Work,Atom,2,2,6,False
153642868,Work,Atom,0,2,6,True
153642869,Work,Atom,10,1,6,True
153642870,Work,Atom,0,2,6,True
153642871,Work,Atom,4,2,6,True
153642872,Work,Atom,5,2,6,True
153642873,Work,Atom,9,2,6,True
153642874,Work,Terminal,8,2,6,True
153642875,Work,Atom,17,2,6,True
153642876,Work,Terminal,4,2,0,True
153642877,Work,Terminal,0,0,6,False
153642878,Work,Terminal,0,2,3,True
153642878,Work,Atom,0,0,6,True
153642879,Work,Atom,0,2,6,True
153642880,Work,Atom,0,2,6,True
153642881,Work,Atom,0,2,3,True
153642882,Work,Atom,1,1,6,True
153642883,Work,Atom,0,2,6,True
153642884,Work,Atom,1,1,4,True
153642885,Work,Terminal,2,0,6,True
153642886,Work,Atom,7,2,6,False
153642887,Work,Atom,0,2,6,True
153642888,Miscellaneous,Google Chrome :: https://www.google.com.sg/search?q=a+and+p+must+have+same+size&rlz=1C5CHFA_enSG730SG730&oq=a+and+p+must+h&aqs=chrome.0.0j69i57j0j69i64l3.2968j0j1&sourceid=chrome&ie=UTF-,16,2,6,False
153642889,Work,Google Chrome :: https://github.com/numpy/numpy/issues/534,10,1,6,True
153642889,Miscellaneous,Google Chrome :: https://www.google.com.sg/search?q=a+and+p+must+have+same+size&rlz=1C5CHFA_enSG730SG730&oq=a+and+p+must+h&aqs=chrome.0.0j69i57j0j69i64l3.2968j0j1&sourceid=chrome&ie=UTF-,0,2,6,True
153642890,Miscellaneous,Google Chrome :: https://www.google.com.sg/search?rlz=1C5CHFA_enSG730SG730&ei=UAuUW7OKIoPivASKw7TgBw&q=%22a+and+p+must+have+same+size%22&oq=%22a+and+p+must+have+same+size%22&gs_l=psy-ab.3..0i22i30k1l2.12365.13925.0.14222.2.2.0.0.0.0.61.115.2.2.0....0...1c.1.64.psy-ab..0.2.112...0j0i7i30k1.0.PgM_PXziCk,3,2,6,True
153642891,Miscellaneous,Google Chrome :: https://www.google.com.sg/search?rlz=1C5CHFA_enSG730SG730&ei=UAuUW7OKIoPivASKw7TgBw&q=%22a+and+p+must+have+same+size%22&oq=%22a+and+p+must+have+same+size%22&gs_l=psy-ab.3..0i22i30k1l2.12365.13925.0.14222.2.2.0.0.0.0.61.115.2.2.0....0...1c.1.64.psy-ab..0.2.112...0j0i7i30k1.0.PgM_PXziCk,0,2,6,False
153642892,Work,Google Chrome :: https://github.com/msmbuilder/msmbuilder/issues/108,0,2,6,True
153642893,Work,Atom,0,2,6,True
153642894,Work,Atom,0,2,6,True
153642895,Work,Terminal,2,2,6,True
153642896,Work,Atom,0,2,6,True
153642897,Work,Atom,0,0,6,True
153642898,Work,Terminal,0,2,6,True
153642899,Work,Atom,0,2,0,True
153642900,Work,Atom,0,2,6,True
153642900,Work,Atom,0,2,6,True
153642901,Work,Terminal,0,0,6,True
153642902,Work,Terminal,0,2,6,True
153642903,Work,Terminal,0,2,6,True
153642904,Work,Terminal,0,2,6,True
153642905,Miscellaneous,Google Chrome :: https://www.google.com.sg/search?rlz=1C5CHFA_enSG730SG730&ei=UAuUW7OKIoPivASKw7TgBw&q=%22a+and+p+must+have+same+size%22&oq=%22a+and+p+must+have+same+size%22&gs_l=psy-ab.3..0i22i30k1l2.12365.13925.0.14222.2.2.0.0.0.0.61.115.2.2.0....0...1c.1.64.psy-ab..0.2.112...0j0i7i30k1.0.PgM_PXziCk,0,2,6,True
153642906,Work,Atom,0,0,3,True
153642907,Work,Atom,0,2,6,True
153642908,Work,Atom,0,0,6,True
153642909,Work,Terminal,0,2,0,True
153642910,Work,Terminal,0,0,2,True
153642911,Work,Atom,0,0,6,False
153642911,Work,Atom,0,0,6,True
153642912,Work,Atom,0,2,6,True
153642913,Work,Terminal,3,2,6,True
153642914,Work,Atom,3,2,6,True
153642915,Work,Terminal,0,2,6,True
153642916,Work,Atom,0,2,6,True
153642917,Miscellaneous,Google Chrome :: https://www.google.com.sg/search?rlz=1C5CHFA_enSG730SG730&ei=UAuUW7OKIoPivASKw7TgBw&q=%22a+and+p+must+have+same+size%22&oq=%22a+and+p+must+have+same+size%22&gs_l=psy-ab.3..0i22i30k1l2.12365.13925.0.14222.2.2.0.0.0.0.61.115.2.2.0....0...1c.1.64.psy-ab..0.2.112...0j0i7i30k1.0.PgM_PXziCk,11,2,2,True
153642918,Miscellaneous,Google Chrome :: https://docs.scipy.org/doc/numpy/reference/generated/numpy.random.choice.htm,3,2,6,True
153642919,Miscellaneous,Google Chrome :: https://docs.scipy.org/doc/numpy/reference/generated/numpy.random.choice.htm,0,1,6,True
153642920,Miscellaneous,Google Chrome :: https://docs.scipy.org/doc/numpy/reference/generated/numpy.random.choice.htm,0,0,6,True
153642921,Miscellaneous,Google Chrome :: https://docs.scipy.org/doc/numpy/reference/generated/numpy.random.choice.htm,0,1,6,True
153642922,Miscellaneous,Google Chrome :: https://docs.scipy.org/doc/numpy/reference/generated/numpy.random.choice.htm,0,1,0,True
153642922,Work,Atom,0,0,6,False
153642923,Work,Atom,0,2,6,True
153642924,Miscellaneous,Google Chrome :: https://docs.scipy.org/doc/numpy/reference/generated/numpy.random.choice.htm,0,0,6,True
153642925,Miscellaneous,Google Chrome :: https://docs.scipy.org/doc/numpy/reference/generated/numpy.random.choice.htm,0,2,6,True
153642926,Miscellaneous,Google Chrome :: https://docs.scipy.org/doc/numpy/reference/generated/numpy.random.choice.htm,0,2,6,True
153642927,Work,Atom,5,2,6,True
153642928,Work,Terminal,6,0,6,True
153642929,Work,Terminal,5,0,6,True
153642930,Work,Atom,2,2,6,True
153642931,Work,Terminal,4,2,6,True
153642932,Work,Atom,0,2,6,True
153642932,Work,Atom,0,2,6,True
153642933,Work,Atom,4,2,6,True
153642934,Work,Atom,14,2,6,True
153642935,Work,Atom,4,0,6,True
153642936,Work,Atom,16,0,0,True
153642937,Work,Terminal,3,2,6,True
153642938,Work,Terminal,21,1,6,True
153642939,Work,Terminal,26,1,6,False
153642940,Work,Terminal,24,0,6,True
153642941,Work,Terminal,0,2,6,True
153642942,Social Networking,Google Chrome :: https://web.whatsapp.com,1,1,3,True
153642943,Social Networking,Google Chrome :: https://web.whatsapp.com,0,2,6,True
153642943,Social Networking,Google Chrome :: https://web.whatsapp.com,0,2,6,True
153642944,Social Networking,Google Chrome :: https://web.whatsapp.com,0,2,6,True
153642945,Social Networking,Google Chrome :: https://web.whatsapp.com,0,0,6,True
153642946,Social Networking,Google Chrome :: https://web.whatsapp.com,0,2,6,True
153642947,Social Networking,Google Chrome :: https://web.whatsapp.com,0,2,6,True
153642948,Social Networking,Google Chrome :: https://web.whatsapp.com,0,2,6,True
153642949,Social Networking,Google Chrome :: https://web.whatsapp.com,0,1,6,True
153642950,Social Networking,Google Chrome :: https://web.whatsapp.com,0,0,0,True
153642951,Work,Atom,0,2,6,True
153642952,Work,Atom,0,2,6,True
153642953,Work,Atom,1,2,6,True
153642954,Work,Atom,3,2,6,True
153642954,Work,Atom,2,2,6,True
153642955,Work,Atom,7,2,6,True
153642956,Work,Atom,6,2,6,True
153642957,Work,Terminal,8,0,6,True
153642958,Miscellaneous,Finder,1,0,6,True
153642959,Work,Terminal,2,1,6,True
153642960,Work,Terminal,20,1,6,True
153642961,Work,Terminal,25,2,0,True
153642962,Work,Terminal,25,1,6,True
153642963,Work,Terminal,0,2,6,True
153642964,Work,Terminal,0,0,6,True
153642964,Work,Terminal,0,2,0,True
153642965,Work,Terminal,0,2,6,True
153642966,Work,Terminal,0,2,6,True
153642967,Work,Terminal,0,0,3,True
153642968,Work,Terminal,0,2,6,True
153642969,Work,Terminal,0,2,2,True
153642970,Work,Terminal,0,2,6,True
153642971,Work,Terminal,0,2,6,True
153642972,Work,Terminal,0,1,6,True
153642973,Work,Terminal,0,1,6,True
153642974,Work,Terminal,0,1,6,True
153642975,Work,Terminal,0,0,6,True
153642975,Work,Terminal,0,2,6,True
153642976,Work,Terminal,0,2,0,True
153642977,Work,Terminal,0,2,6,True
153642978,Work,Terminal,0,2,6,True
153642979,Work,Terminal,0,2,6,True
153642980,Work,Terminal,0,1,6,False
153642981,Work,Terminal,0,0,6,True
153642982,Work,Terminal,0,1,6,True
153642983,Work,Terminal,0,2,6,True
153642984,Work,Terminal,0,1,6,True
153642985,Work,Terminal,0,0,6,True
153642986,Work,Terminal,0,0,6,True
153642986,Work,Terminal,0,2,6,True
153642987,Work,Terminal,0,2,6,True
153642988,Work,Terminal,0,0,6,True
153642989,Work,Terminal,0,2,6,False
153642990,Work,Terminal,0,2,6,True
153642991,Work,Terminal,0,2,6,True
153642992,Work,Terminal,0,0,6,True
153642993,Work,Terminal,0,2,6,True
153642994,Work,Terminal,0,2,6,False
153642995,Work,Terminal,0,2,6,True
153642996,Work,Terminal,0,2,6,True
153642996,Work,Terminal,0,0,6,True
153642997,Work,Terminal,0,0,3,False
153642998,Work,Terminal,0,0,6,True
153642999,Work,Terminal,0,2,6,True
153643000,Work,Terminal,0,2,6,True
153643001,Work,Terminal,0,2,6,True
153643002,Work,Terminal,0,1,6,True
153643003,Work,Terminal,0,2,6,True
153643004,Work,Terminal,0,0,6,True
153643005,Work,Terminal,0,1,6,True
153643006,Work,Terminal,0,2,6,True
153643007,Work,Terminal,0,0,6,True
153643007,Work,Terminal,0,2,6,True
153643008,Work,Terminal,0,2,6,False
153643009,Work,Terminal,0,0,3,True
153643010,Work,Terminal,0,2,6,True
153643011,Work,Terminal,0,2,6,True
153643012,Work,Terminal,0,2,6,True
153643013,Work,Terminal,0,2,0,True
153643014,Work,Terminal,0,2,2,True
153643015,Work,Terminal,0,2,6,True
153643016,Work,Terminal,0,2,1,True
153643017,Work,Terminal,0,2,6,True
153643018,Work,Terminal,0,2,6,True
153643018,Work,Terminal,0,2,6,True
153643019,Work,Terminal,0,2,6,True
153643020,Work,Terminal,0,2,6,True
153643021,Work,Terminal,0,2,6,True
153643022,Work,Terminal,0,0,6,True
153643023,Work,Terminal,0,2,6,True
153643024,Miscellaneous,loginwindo,0,2,6,True
153643025,Miscellaneous,loginwindo,0,0,6,True
153643026,Miscellaneous,loginwindo,0,2,6,True
153643027,Miscellaneous,loginwindo,0,2,6,True
153643028,Miscellaneous,loginwindo,0,2,6,True
153643028,Miscellaneous,loginwindo,0,2,6,True
153643029,Miscellaneous,loginwindo,0,2,6,True
153643030,Miscellaneous,loginwindo,0,2,6,True
153643031,Miscellaneous,loginwindo,0,1,6,True
153643032,Miscellaneous,loginwindo,0,2,6,True
153643033,Miscellaneous,loginwindo,0,2,6,True
153643034,Miscellaneous,loginwindo,0,2,6,True
153643035,Miscellaneous,loginwindo,0,2,6,True
153643036,Miscellaneous,loginwindo,0,2,6,True
153643037,Miscellaneous,loginwindo,0,2,6,True
153643038,Miscellaneous,loginwindo,0,2,6,True
153643039,Miscellaneous,loginwindo,0,0,6,True
153643039,Miscellaneous,loginwindo,0,2,6,True
153643040,Miscellaneous,loginwindo,0,2,6,True
153643041,Miscellaneous,loginwindo,0,2,6,True
153643042,Miscellaneous,loginwindo,0,2,6,True
153643043,Miscellaneous,loginwindo,0,2,6,True
153643044,Miscellaneous,loginwindo,0,0,6,True
153643045,Miscellaneous,loginwindo,0,2,6,True
153643046,Miscellaneous,loginwindo,0,2,6,True
153643047,Miscellaneous,loginwindo,0,1,6,True
153643048,Miscellaneous,loginwindo,0,2,6,True
153643049,Miscellaneous,loginwindo,0,1,6,True
153643049,Miscellaneous,loginwindo,0,1,6,True
153643050,Miscellaneous,loginwindo,0,0,6,True
153643051,Miscellaneous,loginwindo,0,0,6,True
153643052,Miscellaneous,loginwindo,0,2,6,False
153643053,Miscellaneous,loginwindo,0,2,6,True
153643054,Miscellaneous,loginwindo,0,2,6,True
153643055,Miscellaneous,loginwindo,0,2,6,True
153643056,Miscellaneous,loginwindo,0,0,5,True
153643057,Miscellaneous,loginwindo,0,0,6,True
153643058,Miscellaneous,loginwindo,0,2,6,True
153643059,Miscellaneous,loginwindo,0,2,6,True
153643060,Miscellaneous,loginwindo,0,2,6,True
153643060,Miscellaneous,loginwindo,0,0,6,True
153643061,Miscellaneous,loginwindo,0,2,6,False
153643062,Miscellaneous,loginwindo,0,0,6,True
153643063,Miscellaneous,loginwindo,0,1,6,True
153643064,Miscellaneous,loginwindo,0,2,6,True
153643065,Miscellaneous,loginwindo,0,2,0,True
153643066,Miscellaneous,loginwindo,0,2,6,False
153643067,Miscellaneous,loginwindo,0,0,6,True
153643068,Miscellaneous,loginwindo,0,2,6,True
153643069,Miscellaneous,loginwindo,0,1,6,True
153643070,Miscellaneous,loginwindo,0,2,6,True
153643070,Miscellaneous,loginwindo,0,2,6,True
153643071,Miscellaneous,loginwindo,0,2,6,True
153643072,Miscellaneous,loginwindo,0,1,6,True
153643073,Miscellaneous,loginwindo,0,2,6,True
153643074,Miscellaneous,loginwindo,0,2,6,True
153643075,Miscellaneous,loginwindo,0,2,6,True
153643076,Miscellaneous,loginwindo,0,0,6,True
153643077,Miscellaneous,loginwindo,0,0,6,True
153643078,Miscellaneous,loginwindo,0,1,6,True
153643079,Miscellaneous,loginwindo,0,2,6,True
153643080,Miscellaneous,loginwindo,0,2,6,True
153643081,Miscellaneous,loginwindo,0,2,6,True
153643081,Miscellaneous,loginwindo,0,2,6,True
153643082,Miscellaneous,loginwindo,0,0,6,True
153643083,Miscellaneous,loginwindo,0,2,6,True
153643084,Miscellaneous,loginwindo,0,2,0,True
153643085,Miscellaneous,loginwindo,0,0,6,True
153643086,Miscellaneous,loginwindo,0,0,6,True
153643087,Miscellaneous,loginwindo,0,2,6,True
153643088,Miscellaneous,loginwindo,0,2,6,True
153643089,Miscellaneous,loginwindo,0,1,6,False
153643090,Miscellaneous,loginwindo,0,0,6,True
153643091,Miscellaneous,loginwindo,0,2,3,True
153643091,Miscellaneous,loginwindo,0,0,6,True
153643092,Miscellaneous,loginwindo,0,2,6,True
153643093,Miscellaneous,loginwindo,0,2,6,True
153643094,Miscellaneous,loginwindo,0,0,6,True
153643095,Miscellaneous,loginwindo,0,2,6,True
153643096,Miscellaneous,loginwindo,0,2,6,True
153643097,Miscellaneous,loginwindo,0,1,6,True
153643098,Miscellaneous,loginwindo,0,2,6,True
153643099,Miscellaneous,loginwindo,0,1,0,True
153643100,Miscellaneous,loginwindo,0,0,6,True
153643101,Miscellaneous,loginwindo,0,0,6,True
153643102,Miscellaneous,loginwindo,0,2,6,True
153643102,Miscellaneous,loginwindo,0,2,6,False
153643103,Miscellaneous,loginwindo,0,2,6,True
153643104,Miscellaneous,loginwindo,0,2,6,True
153643105,Miscellaneous,loginwindo,0,2,6,True
153643106,Miscellaneous,loginwindo,0,2,6,True
153643107,Miscellaneous,loginwindo,0,2,6,True
153643108,Miscellaneous,loginwindo,0,2,6,True
153643109,Miscellaneous,loginwindo,0,0,6,True
153643110,Miscellaneous,loginwindo,0,0,6,True
153643111,Miscellaneous,loginwindo,0,0,6,True
153643112,Miscellaneous,loginwindo,0,2,6,True
153643112,Miscellaneous,loginwindo,0,2,6,True
153643113,Miscellaneous,loginwindo,0,2,6,True
153643114,Miscellaneous,loginwindo,0,1,0,False
153643115,Miscellaneous,loginwindo,0,2,6,True
153643116,Miscellaneous,loginwindo,0,2,6,True
153643117,Miscellaneous,loginwindo,0,2,6,True
153643118,Miscellaneous,loginwindo,0,2,6,True
153643119,Miscellaneous,loginwindo,0,2,0,True
153643120,Miscellaneous,loginwindo,0,2,6,True
153643121,Miscellaneous,loginwindo,0,2,6,True
153643122,Miscellaneous,loginwindo,0,0,0,True
153643123,Miscellaneous,loginwindo,0,2,1,True
153643123,Miscellaneous,loginwindo,0,1,5,True
153643124,Miscellaneous,loginwindo,0,2,6,True
153643125,Miscellaneous,loginwindo,0,1,6,False
153643126,Miscellaneous,loginwindo,0,2,6,True
153643127,Miscellaneous,loginwindo,0,1,6,False
153643128,Miscellaneous,loginwindo,0,2,6,True
153643129,Miscellaneous,loginwindo,0,2,6,True
153643130,Miscellaneous,loginwindo,0,2,6,True
153643131,Miscellaneous,loginwindo,0,2,6,True
153643132,Miscellaneous,loginwindo,0,2,6,True
153643133,Miscellaneous,loginwindo,0,2,6,True
153643133,Miscellaneous,loginwindo,0,0,6,False
153643134,Miscellaneous,loginwindo,0,2,6,True
153643135,Miscellaneous,loginwindo,0,2,6,True
153643136,Miscellaneous,loginwindo,0,1,5,True
153643137,Miscellaneous,loginwindo,0,0,6,True
153643138,Miscellaneous,loginwindo,0,1,6,True
153643139,Miscellaneous,loginwindo,0,2,6,True
153643140,Miscellaneous,loginwindo,0,2,6,True
153643141,Miscellaneous,loginwindo,0,2,6,False
153643142,Miscellaneous,loginwindo,0,2,6,True
153643143,Miscellaneous,loginwindo,0,0,6,True
153643144,Miscellaneous,loginwindo,0,2,6,False
153643144,Miscellaneous,loginwindo,0,2,6,True
153643145,Miscellaneous,loginwindo,0,2,6,True
153643146,Miscellaneous,loginwindo,0,2,6,True
153643147,Miscellaneous,loginwindo,0,0,6,True
153643148,Miscellaneous,loginwindo,0,2,6,True
153643149,Miscellaneous,loginwindo,0,2,6,True
153643150,Miscellaneous,loginwindo,0,2,6,False
153643151,Miscellaneous,loginwindo,0,2,6,True
153643152,Miscellaneous,loginwindo,0,2,6,True
153643153,Miscellaneous,loginwindo,0,1,6,True
153643154,Miscellaneous,loginwindo,0,2,6,True
153643154,Miscellaneous,loginwindo,0,2,6,True
153643331,Miscellaneous,loginwindo,0,1,6,False
153643332,Miscellaneous,loginwindo,0,2,6,True
153643333,Miscellaneous,loginwindo,0,2,6,True
153643334,Work,Terminal,0,0,6,True
153643335,Social Networking,Google Chrome :: https://web.whatsapp.com,0,2,6,True
153643336,Social Networking,Google Chrome :: https://web.whatsapp.com,5,0,6,True
153643336,Social Networking,Google Chrome :: https://web.whatsapp.com,16,2,6,False
153643337,Social Networking,Google Chrome :: https://web.whatsapp.com,36,2,3,True
153643338,Social Networking,Google Chrome :: https://web.whatsapp.com,14,0,6,True
153643339,Social Networking,Google Chrome :: https://web.whatsapp.com,6,0,6,True
153643340,Social Networking,Google Chrome :: https://web.whatsapp.com,9,2,6,True
153643341,Social Networking,Google Chrome :: https://web.whatsapp.com,16,2,6,True
153643342,Work,Google Chrome :: https://stackoverflow.com/questions/9623811/how-to-classify-categorize-strings-according-to-regular-expression-rules-in-pyt,0,0,6,True
153643343,Miscellaneous,Google Chrome :: https://www.pythonforbeginners.com/error-handling/python-try-and-excep,0,2,6,True
153643344,Miscellaneous,Google Chrome :: https://www.pythonforbeginners.com/error-handling/python-try-and-excep,0,2,6,False
153643345,Miscellaneous,Google Chrome :: https://www.pythonforbeginners.com/error-handling/python-try-and-excep,0,2,6,True
153643346,Work,Atom,0,2,6,False
153643347,Work,Atom,0,0,6,True
153643347,Work,Atom,0,2,6,True
153643348,Work,Atom,0,1,6,False
153643349,Work,Atom,0,0,6,True
153643350,Work,Atom,0,0,6,True
153643351,Work,Atom,0,2,6,True
153643352,Work,Atom,0,2,6,True
153643353,Work,Atom,0,2,6,True
153643354,Work,Atom,0,2,3,True
153643355,Work,Atom,0,2,6,True
153643356,Miscellaneous,Google Chrome :: https://www.pythonforbeginners.com/error-handling/python-try-and-excep,0,2,6,True
153643357,Miscellaneous,Google Chrome :: https://www.pythonforbeginners.com/error-handling/python-try-and-excep,0,0,6,True
153643358,Miscellaneous,Google Chrome :: https://www.pythonforbeginners.com/error-handling/python-try-and-excep,0,2,6,True
153643358,Miscellaneous,Google Chrome :: https://www.pythonforbeginners.com/error-handling/python-try-and-excep,0,2,6,True
153643359,Miscellaneous,Google Chrome :: https://www.pythonforbeginners.com/error-handling/python-try-and-excep,0,2,6,True
153643360,Miscellaneous,Google Chrome :: https://www.pythonforbeginners.com/error-handling/python-try-and-excep,0,2,6,True
153643361,Miscellaneous,Google Chrome :: https://www.pythonforbeginners.com/error-handling/python-try-and-excep,0,2,6,True
153643362,Miscellaneous,Google Chrome :: https://www.pythonforbeginners.com/error-handling/python-try-and-excep,0,2,6,True
153643363,Miscellaneous,Google Chrome :: https://www.pythonforbeginners.com/error-handling/python-try-and-excep,0,2,6,True
153643364,Miscellaneous,Google Chrome :: https://www.pythonforbeginners.com/error-handling/python-try-and-excep,0,2,6,True
153643365,Miscellaneous,Google Chrome :: https://www.pythonforbeginners.com/error-handling/python-try-and-excep,0,2,6,True
153643366,Miscellaneous,Google Chrome :: https://www.pythonforbeginners.com/error-handling/python-try-and-excep,0,1,6,True
153643367,Miscellaneous,Google Chrome :: https://www.pythonforbeginners.com/error-handling/python-try-and-excep,0,2,6,True
153643368,Miscellaneous,Google Chrome :: https://www.pythonforbeginners.com/error-handling/python-try-and-excep,0,2,6,True
153643368,Miscellaneous,Google Chrome :: https://www.pythonforbeginners.com/error-handling/python-try-and-excep,0,0,6,True
153643369,Miscellaneous,Google Chrome :: https://www.pythonforbeginners.com/error-handling/python-try-and-excep,0,2,6,True
153643370,Miscellaneous,Google Chrome :: https://www.pythonforbeginners.com/error-handling/python-try-and-excep,0,2,6,True
153643371,Miscellaneous,Google Chrome :: https://www.pythonforbeginners.com/error-handling/python-try-and-excep,0,1,6,True
153643372,Miscellaneous,Google Chrome :: https://www.pythonforbeginners.com/error-handling/python-try-and-excep,0,2,6,True
153643373,Miscellaneous,Google Chrome :: https://www.pythonforbeginners.com/error-handling/python-try-and-excep,0,1,6,True
153643374,Miscellaneous,Google Chrome :: https://www.pythonforbeginners.com/error-handling/python-try-and-excep,0,2,6,True
153643375,Miscellaneous,Google Chrome :: https://www.pythonforbeginners.com/error-handling/python-try-and-excep,0,2,6,True
153643376,Miscellaneous,Google Chrome :: https://www.pythonforbeginners.com/error-handling/python-try-and-excep,0,1,6,True
153643377,Miscellaneous,Google Chrome :: https://www.pythonforbeginners.com/error-handling/python-try-and-excep,0,2,6,False
153643378,Miscellaneous,Google Chrome :: https://www.pythonforbeginners.com/error-handling/python-try-and-excep,0,2,6,True
153643379,Miscellaneous,Google Chrome :: https://www.pythonforbeginners.com/error-handling/python-try-and-excep,0,2,6,True
153643379,Miscellaneous,Google Chrome :: https://www.pythonforbeginners.com/error-handling/python-try-and-excep,0,2,6,True
153643380,Miscellaneous,Google Chrome :: https://www.pythonforbeginners.com/error-handling/python-try-and-excep,0,2,6,True
153643381,Miscellaneous,Google Chrome :: https://www.pythonforbeginners.com/error-handling/python-try-and-excep,0,0,6,True
153643382,Miscellaneous,Google Chrome :: https://www.pythonforbeginners.com/error-handling/python-try-and-excep,0,2,6,True
153643383,Miscellaneous,Google Chrome :: https://www.pythonforbeginners.com/error-handling/python-try-and-excep,0,1,6,True
153643384,Miscellaneous,Google Chrome :: https://www.pythonforbeginners.com/error-handling/python-try-and-excep,0,0,6,True
153643385,Miscellaneous,Google Chrome :: https://www.pythonforbeginners.com/error-handling/python-try-and-excep,0,1,3,True
153643386,Miscellaneous,Google Chrome :: https://www.pythonforbeginners.com/error-handling/python-try-and-excep,0,2,6,True
153643387,Miscellaneous,Google Chrome :: https://www.pythonforbeginners.com/error-handling/python-try-and-excep,0,2,6,True
153643388,Miscellaneous,Google Chrome :: https://www.pythonforbeginners.com/error-handling/python-try-and-excep,0,1,6,True
153643389,Miscellaneous,Google Chrome :: https://www.pythonforbeginners.com/error-handling/python-try-and-excep,0,0,6,True
153643390,Miscellaneous,Google Chrome :: https://www.pythonforbeginners.com/error-handling/python-try-and-excep,0,1,6,True
153643390,Miscellaneous,Google Chrome :: https://www.pythonforbeginners.com/error-handling/python-try-and-excep,0,2,6,True
153643391,Miscellaneous,Google Chrome :: https://www.pythonforbeginners.com/error-handling/python-try-and-excep,0,2,6,True
153643392,Miscellaneous,loginwindo,0,2,6,True
153643393,Miscellaneous,loginwindo,0,0,6,True
153643394,Miscellaneous,loginwindo,0,2,6,True
153643395,Miscellaneous,loginwindo,0,2,6,True
153643396,Miscellaneous,loginwindo,0,2,6,True
153643397,Miscellaneous,loginwindo,0,0,6,True
153643398,Miscellaneous,loginwindo,0,2,6,True
153643400,Miscellaneous,loginwindo,0,0,6,True
153643401,Miscellaneous,Google Chrome :: chrome://newtab,0,0,6,True
153643402,Miscellaneous,Google Chrome :: https://www.google.com.sg/search?q=spotify+get+track+genre&rlz=1C5CHFA_enSG730SG730&oq=get+track+genre&aqs=chrome.1.69i57j0l2j69i64.5987j0j4&sourceid=chrome&ie=UTF-,7,2,6,False
153643402,Miscellaneous,Google Chrome :: https://www.google.com.sg/search?q=atom+plugin+development&rlz=1C5CHFA_enSG730SG730&oq=atom+pl&aqs=chrome.0.69i59j69i60j0j69i57j69i60l2.2694j0j1&sourceid=chrome&ie=UTF-,0,0,6,True
